Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1920,Antwerp,Shooting,Shooting,"BROWN, Thomas Cole",USA,Men,"100M Running Deer, Single Shots, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"100M Running Deer, Single Shots, Team",Bronze
1920,Antwerp,Shooting,Shooting,"NUESSLEIN, Lawrence Adam",USA,Men,"100M Running Deer, Single Shots, Team",Bronze
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"100M Running Deer, Single Shots, Team",Bronze
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"100M Running Deer, Single Shots, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LIBERG, Einar",NOR,Men,"100M Running Deer, Single Shots, Team",Gold
1920,Antwerp,Shooting,Shooting,"LILLOE-OLSEN, Ole Andreas",NOR,Men,"100M Running Deer, Single Shots, Team",Gold
1920,Antwerp,Shooting,Shooting,"NATVIG, Harald",NOR,Men,"100M Running Deer, Single Shots, Team",Gold
1920,Antwerp,Shooting,Shooting,"NORDVIK, Hans",NOR,Men,"100M Running Deer, Single Shots, Team",Gold
1920,Antwerp,Shooting,Shooting,"OLSEN, Otto M.",NOR,Men,"100M Running Deer, Single Shots, Team",Gold
1920,Antwerp,Shooting,Shooting,"KOLHO, YrjÃ¶",FIN,Men,"100M Running Deer, Single Shots, Team",Silver
1920,Antwerp,Shooting,Shooting,"LAPPALAINEN, Kaarlo Kustaa",FIN,Men,"100M Running Deer, Single Shots, Team",Silver
1920,Antwerp,Shooting,Shooting,"TIKKANEN, Robert",FIN,Men,"100M Running Deer, Single Shots, Team",Silver
1920,Antwerp,Shooting,Shooting,"TOIVONEN, Nestori",FIN,Men,"100M Running Deer, Single Shots, Team",Silver
1920,Antwerp,Shooting,Shooting,"WEGELIUS, Karl Magnus",FIN,Men,"100M Running Deer, Single Shots, Team",Silver
1920,Antwerp,Shooting,Shooting,"ZULAUF, Fritz",SUI,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1920,Antwerp,Shooting,Shooting,"PARAENSE, Guilherme",BRA,Men,25M Rapid Fire Pistol (60 Shots),Gold
1920,Antwerp,Shooting,Shooting,"BRACKEN, Raymond",USA,Men,25M Rapid Fire Pistol (60 Shots),Silver
1920,Antwerp,Shooting,Shooting,"KUCHEN, Fritz",SUI,Men,"300+600M Free Rifle, Team, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"LIENHARD, Walter",SUI,Men,"300+600M Free Rifle, Team, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"RÃSLI, Arnold",SUI,Men,"300+600M Free Rifle, Team, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"TRÃNDLE, Albert",SUI,Men,"300+600M Free Rifle, Team, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"WIDMER, Caspar",SUI,Men,"300+600M Free Rifle, Team, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"JACKSON, Joseph",USA,Men,"300+600M Free Rifle, Team, Prone",Gold
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"300+600M Free Rifle, Team, Prone",Gold
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"300+600M Free Rifle, Team, Prone",Gold
1920,Antwerp,Shooting,Shooting,"SCHRIVER, Gunnery Ollie",USA,Men,"300+600M Free Rifle, Team, Prone",Gold
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"300+600M Free Rifle, Team, Prone",Gold
1920,Antwerp,Shooting,Shooting,"HELGERUD, Albert",NOR,Men,"300+600M Free Rifle, Team, Prone",Silver
1920,Antwerp,Shooting,Shooting,"OLSEN, Otto M.",NOR,Men,"300+600M Free Rifle, Team, Prone",Silver
1920,Antwerp,Shooting,Shooting,"ONSRUD, Jacob",NOR,Men,"300+600M Free Rifle, Team, Prone",Silver
1920,Antwerp,Shooting,Shooting,"ÃSTENSEN, Ãsten",NOR,Men,"300+600M Free Rifle, Team, Prone",Silver
1920,Antwerp,Shooting,Shooting,"SLETTEN, Olaf",NOR,Men,"300+600M Free Rifle, Team, Prone",Silver
1920,Antwerp,Shooting,Shooting,"ÃSTENSEN, Ãsten",NOR,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1920,Antwerp,Shooting,Shooting,"FISHER, Morris",USA,Men,300M Free Rifle 3 Positions (3X40 Shots),Gold
1920,Antwerp,Shooting,Shooting,"LARSEN, Niels Hansen Ditlev",DEN,Men,300M Free Rifle 3 Positions (3X40 Shots),Silver
1920,Antwerp,Shooting,Shooting,"KOLHO, Voitto Waldemar",FIN,Men,"300M Free Rifle, Prone, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LAPPALAINEN, Kaarlo Kustaa",FIN,Men,"300M Free Rifle, Prone, Team",Bronze
1920,Antwerp,Shooting,Shooting,"NIEMINEN, Veli Heikki",FIN,Men,"300M Free Rifle, Prone, Team",Bronze
1920,Antwerp,Shooting,Shooting,"VAUHKONEN, Vilho",FIN,Men,"300M Free Rifle, Prone, Team",Bronze
1920,Antwerp,Shooting,Shooting,"WEGELIUS, Karl Magnus",FIN,Men,"300M Free Rifle, Prone, Team",Bronze
1920,Antwerp,Shooting,Shooting,"FISHER, Morris",USA,Men,"300M Free Rifle, Prone, Team",Gold
1920,Antwerp,Shooting,Shooting,"JACKSON, Joseph",USA,Men,"300M Free Rifle, Prone, Team",Gold
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"300M Free Rifle, Prone, Team",Gold
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"300M Free Rifle, Prone, Team",Gold
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"300M Free Rifle, Prone, Team",Gold
1920,Antwerp,Shooting,Shooting,"JOHNSON, LÃ©on",FRA,Men,"300M Free Rifle, Prone, Team",Silver
1920,Antwerp,Shooting,Shooting,"PARMENTIER, AndrÃ©",FRA,Men,"300M Free Rifle, Prone, Team",Silver
1920,Antwerp,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,"300M Free Rifle, Prone, Team",Silver
1920,Antwerp,Shooting,Shooting,"ROES, Georges",FRA,Men,"300M Free Rifle, Prone, Team",Silver
1920,Antwerp,Shooting,Shooting,"RUMEAU, Emile",FRA,Men,"300M Free Rifle, Prone, Team",Silver
1920,Antwerp,Shooting,Shooting,"ERICSSON, Olle",SWE,Men,"300M Free Rifle, Standing, Team",Bronze
1920,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",SWE,Men,"300M Free Rifle, Standing, Team",Bronze
1920,Antwerp,Shooting,Shooting,"HELLMAN, Walfried",SWE,Men,"300M Free Rifle, Standing, Team",Bronze
1920,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",SWE,Men,"300M Free Rifle, Standing, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LAGERLÃF, Leonard",SWE,Men,"300M Free Rifle, Standing, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LARSEN, Niels Hansen Ditlev",DEN,Men,"300M Free Rifle, Standing, Team",Gold
1920,Antwerp,Shooting,Shooting,"MADSEN, Lars JÃ¶rgen",DEN,Men,"300M Free Rifle, Standing, Team",Gold
1920,Antwerp,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"300M Free Rifle, Standing, Team",Gold
1920,Antwerp,Shooting,Shooting,"PETERSEN, Anders Martinus",DEN,Men,"300M Free Rifle, Standing, Team",Gold
1920,Antwerp,Shooting,Shooting,"SAETTER-LASSEN, Erik",DEN,Men,"300M Free Rifle, Standing, Team",Gold
1920,Antwerp,Shooting,Shooting,"BROWN, Thomas Cole",USA,Men,"300M Free Rifle, Standing, Team",Silver
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"300M Free Rifle, Standing, Team",Silver
1920,Antwerp,Shooting,Shooting,"NUESSLEIN, Lawrence Adam",USA,Men,"300M Free Rifle, Standing, Team",Silver
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"300M Free Rifle, Standing, Team",Silver
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"300M Free Rifle, Standing, Team",Silver
1920,Antwerp,Shooting,Shooting,"AMOUDRUZ, Gustave",SUI,Men,"30M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"EGLI, Hans",SUI,Men,"30M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"GIAMBONINI, Domenico",SUI,Men,"30M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"JEHLE, Joseph",SUI,Men,"30M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"ZULAUF, Fritz",SUI,Men,"30M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"FREDERICK, Carl Telford",USA,Men,"30M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"HARANT, Louis",USA,Men,"30M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"KELLY, Michael",USA,Men,"30M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"LANE, Alfred P.",USA,Men,"30M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"SNOOK, James Howard",USA,Men,"30M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"MORAITINIS, Georgios",GRE,Men,"30M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"THEOFILAKIS, Alexandros",GRE,Men,"30M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"THEOFILAKIS, Ioannis",GRE,Men,"30M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"VAPHIADIS, Georgios",GRE,Men,"30M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"ZAPPAS, Iason",GRE,Men,"30M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"BARBOSA, Dario",BRA,Men,"50M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"DA COSTA, Afranio Antonio",BRA,Men,"50M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"PARAENSE, Guilherme",BRA,Men,"50M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"SOLEDADE, Fernando",BRA,Men,"50M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"WOLF, Sebastiao",BRA,Men,"50M Army Pistol, Team",Bronze
1920,Antwerp,Shooting,Shooting,"BRACKEN, Raymond",USA,Men,"50M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"FREDERICK, Carl Telford",USA,Men,"50M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"KELLY, Michael",USA,Men,"50M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"LANE, Alfred P.",USA,Men,"50M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"SNOOK, James Howard",USA,Men,"50M Army Pistol, Team",Gold
1920,Antwerp,Shooting,Shooting,"ANDERSSON, Anders Wilhelm",SWE,Men,"50M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"GABRIELSSON, Gunnar",SWE,Men,"50M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"HULTCRANTZ, Sigvard",SWE,Men,"50M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"JOHNSSON, Anders",SWE,Men,"50M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"REUTERSKIÃLD, Casimir",SWE,Men,"50M Army Pistol, Team",Silver
1920,Antwerp,Shooting,Shooting,"LANE, Alfred P.",USA,Men,50M Pistol (60 Shots),Bronze
1920,Antwerp,Shooting,Shooting,"FREDERICK, Carl Telford",USA,Men,50M Pistol (60 Shots),Gold
1920,Antwerp,Shooting,Shooting,"DA COSTA, Afranio Antonio",BRA,Men,50M Pistol (60 Shots),Silver
1920,Antwerp,Shooting,Shooting,"FENTON, Dennis",USA,Men,"50M Small Bore Rifle, Standing, Individual",Bronze
1920,Antwerp,Shooting,Shooting,"NUESSLEIN, Lawrence Adam",USA,Men,"50M Small Bore Rifle, Standing, Individual",Gold
1920,Antwerp,Shooting,Shooting,"ROTHROCK, Arthur",USA,Men,"50M Small Bore Rifle, Standing, Individual",Silver
1920,Antwerp,Shooting,Shooting,"HELGERUD, Albert",NOR,Men,"50M Small Bore Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"JOHANSEN, Sigvart",NOR,Men,"50M Small Bore Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"OLSEN, Anton  Wilhelm",NOR,Men,"50M Small Bore Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"ÃSTENSEN, Ãsten",NOR,Men,"50M Small Bore Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"SLETTEN, Olaf",NOR,Men,"50M Small Bore Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"FENTON, Dennis",USA,Men,"50M Small Bore Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"50M Small Bore Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"NUESSLEIN, Lawrence Adam",USA,Men,"50M Small Bore Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"ROTHROCK, Arthur",USA,Men,"50M Small Bore Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"SCHRIVER, Gunnery Ollie",USA,Men,"50M Small Bore Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"ERICSSON, Olle",SWE,Men,"50M Small Bore Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"HULTCRANTZ, Sigvard",SWE,Men,"50M Small Bore Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"LAGERLÃF, Leonard",SWE,Men,"50M Small Bore Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"OHLSSON, P. Erik F.",SWE,Men,"50M Small Bore Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"STARE, Ragnar",SWE,Men,"50M Small Bore Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"600M Free Rifle, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",SWE,Men,"600M Free Rifle, Prone",Gold
1920,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",SWE,Men,"600M Free Rifle, Prone",Silver
1920,Antwerp,Shooting,Shooting,"BLOMQVIST, Erik",SWE,Men,"600M Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",SWE,Men,"600M Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",SWE,Men,"600M Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"JONSSON, Gustaf Adolf",SWE,Men,"600M Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"OHLSSON, P. Erik F.",SWE,Men,"600M Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"FENTON, Dennis",USA,Men,"600M Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"JACKSON, Joseph",USA,Men,"600M Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"600M Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"SCHRIVER, Gunnery Ollie",USA,Men,"600M Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"600M Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"BODLEY, Robert",RSA,Men,"600M Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"BUCHANAN, Ferdinand Lindley Augustus",RSA,Men,"600M Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"HARVEY, George Henry",RSA,Men,"600M Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"MORGAN, Frederick Henry",RSA,Men,"600M Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"SMITH, David",RSA,Men,"600M Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"KUCHEN, Fritz",SUI,Men,"Army Rifle, 300M, Prone",Bronze
1920,Antwerp,Shooting,Shooting,"OLSEN, Otto M.",NOR,Men,"Army Rifle, 300M, Prone",Gold
1920,Antwerp,Shooting,Shooting,"JOHNSON, LÃ©on",FRA,Men,"Army Rifle, 300M, Prone",Silver
1920,Antwerp,Shooting,Shooting,"NUESSLEIN, Lawrence Adam",USA,Men,"Army Rifle, 300M, Standing",Bronze
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"Army Rifle, 300M, Standing",Gold
1920,Antwerp,Shooting,Shooting,"MADSEN, Lars JÃ¶rgen",DEN,Men,"Army Rifle, 300M, Standing",Silver
1920,Antwerp,Shooting,Shooting,"KINDE, Per",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LANDELIUS, P. Fredric",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"LUNDQUIST, Erik R. G.",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"RICHTER, Karl G. B.",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"SÃKJER-PETERSEN, Erik",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"SWAHN, Alfred",SWE,Men,"Clay Pigeons, Team",Bronze
1920,Antwerp,Shooting,Shooting,"ARIE, Mark",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"BONSER, Horace",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"MCNEIR, Forest",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"PLUM, Frederick",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"TROEH, Frank",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"WRIGHT, Frank",USA,Men,"Clay Pigeons, Team",Gold
1920,Antwerp,Shooting,Shooting,"BOSQUET, Albert",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"COGELS, Joseph",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"DUPONT, Emile",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"FESINGER, Edouard",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"QUERSIN, Henri",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"VAN TILT, Louis",BEL,Men,"Clay Pigeons, Team",Silver
1920,Antwerp,Shooting,Shooting,"KUCHEN, Fritz",SUI,Men,"Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"REICH, Jacob",SUI,Men,"Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"RÃSLI, Arnold",SUI,Men,"Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"TRÃNDLE, Albert",SUI,Men,"Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"WIDMER, Caspar",SUI,Men,"Free Rifle, Team",Bronze
1920,Antwerp,Shooting,Shooting,"FENTON, Dennis",USA,Men,"Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"FISHER, Morris",USA,Men,"Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"LEE, Willis",USA,Men,"Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"OSBURN, Carl Townsend",USA,Men,"Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"SPOONER, Lloyd Spencer",USA,Men,"Free Rifle, Team",Gold
1920,Antwerp,Shooting,Shooting,"LARSEN, Ludvig",NOR,Men,"Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"NATVIG, Harald",NOR,Men,"Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"OLSEN, Otto M.",NOR,Men,"Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"ÃSTENSEN, Ãsten",NOR,Men,"Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"SLETTEN, Olaf",NOR,Men,"Free Rifle, Team",Silver
1920,Antwerp,Shooting,Shooting,"WRIGHT, Frank",USA,Men,Trap (125 Targets),Bronze
1920,Antwerp,Shooting,Shooting,"ARIE, Mark",USA,Men,Trap (125 Targets),Gold
1920,Antwerp,Shooting,Shooting,"TROEH, Frank",USA,Men,Trap (125 Targets),Silver
1920,Antwerp,Skating,Figure skating,"STIXRUD, Martin",NOR,Men,Individual,Bronze
1920,Antwerp,Skating,Figure skating,"GRAFSTRÃM, Gillis",SWE,Men,Individual,Gold
1920,Antwerp,Skating,Figure skating,"KROGH, Andreas",NOR,Men,Individual,Silver
1920,Antwerp,Skating,Figure skating,"BLANCHARD, Theresa",USA,Women,Individual,Bronze
1920,Antwerp,Skating,Figure skating,"JULIN-MAUROY, Magda",SWE,Women,Individual,Gold
1920,Antwerp,Skating,Figure skating,"NOREN, Svea",SWE,Women,Individual,Silver
1920,Antwerp,Skating,Figure skating,"WILLIAMS, Basil",GBR,Men,Pairs,Bronze
1920,Antwerp,Skating,Figure skating,"JAKOBSSON, Walter",FIN,Men,Pairs,Gold
1920,Antwerp,Skating,Figure skating,"BRYN, Yngvar",NOR,Men,Pairs,Silver
1920,Antwerp,Skating,Figure skating,"JOHNSON, Phyllis",GBR,Women,Pairs,Bronze
1920,Antwerp,Skating,Figure skating,"JAKOBSSON, Ludowika",FIN,Women,Pairs,Gold
1920,Antwerp,Skating,Figure skating,"BRYN, Alexia",NOR,Women,Pairs,Silver
1920,Antwerp,Tennis,Tennis,"ALBARRAN, Pierre",FRA,Men,Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"DECUGIS, Max",FRA,Men,Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"TURNBULL, Oswald Graham Noel",GBR,Men,Doubles,Gold
1920,Antwerp,Tennis,Tennis,"WOOSNAM, Maxwell",GBR,Men,Doubles,Gold
1920,Antwerp,Tennis,Tennis,"KASHIO, Seiichiro",JPN,Men,Doubles,Silver
1920,Antwerp,Tennis,Tennis,"KUMAGAE, Ichiya",JPN,Men,Doubles,Silver
1920,Antwerp,Tennis,Tennis,"D'AYEN, Elisabeth",FRA,Women,Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",FRA,Women,Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"MCKANE, Kathleen",GBR,Women,Doubles,Gold
1920,Antwerp,Tennis,Tennis,"MCNAIR, Winifred Margaret",GBR,Women,Doubles,Gold
1920,Antwerp,Tennis,Tennis,"BEAMISH, Winifred Geraldine",GBR,Women,Doubles,Silver
1920,Antwerp,Tennis,Tennis,"HOLMAN, Edith Dorothy",GBR,Women,Doubles,Silver
1920,Antwerp,Tennis,Tennis,"ZEMLA, Ladislav",TCH,Men,Mixed Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"DECUGIS, Max",FRA,Men,Mixed Doubles,Gold
1920,Antwerp,Tennis,Tennis,"WOOSNAM, Maxwell",GBR,Men,Mixed Doubles,Silver
1920,Antwerp,Tennis,Tennis,"SKRBKOVA, Milada",TCH,Women,Mixed Doubles,Bronze
1920,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",FRA,Women,Mixed Doubles,Gold
1920,Antwerp,Tennis,Tennis,"MCKANE, Kathleen",GBR,Women,Mixed Doubles,Silver
1920,Antwerp,Tennis,Tennis,"WINSLOW, Charles Lyndhurst",RSA,Men,Singles,Bronze
1920,Antwerp,Tennis,Tennis,"RAYMOND, Louis",RSA,Men,Singles,Gold
1920,Antwerp,Tennis,Tennis,"KUMAGAE, Ichiya",JPN,Men,Singles,Silver
1920,Antwerp,Tennis,Tennis,"MCKANE, Kathleen",GBR,Women,Singles,Bronze
1920,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",FRA,Women,Singles,Gold
1920,Antwerp,Tennis,Tennis,"HOLMAN, Edith Dorothy",GBR,Women,Singles,Silver
1920,Antwerp,Tug of War,Tug of War,"BOURGUIGNON, Georges",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"DUCATILLON, Alphonse",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"MAERTENS, Raymond RÃ©mi",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"PIEK, Christen Albert",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"PINTENS, Henri",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"VAN DEN BROEK, Charles",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"VAN HOORENBEEK, FranÃ§ois",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"WUYTS, Gustave Marie",BEL,Men,Tug Of War,Bronze
1920,Antwerp,Tug of War,Tug of War,"CANNING, George",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"HOLMES, Frederick William",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"HUMPHREYS, Frederick Harkness",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"MILLS, Edwin Archer",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"SEWELL, John",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"SHEPHERD, James",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"STIFF, Harry Joseph",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"THORNE, Ernest Arthur",GBR,Men,Tug Of War,Gold
1920,Antwerp,Tug of War,Tug of War,"BEKKERS, Wilhelmus Johannes",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"HENGEVELD, Johannes Hendrikus",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"JANSMA, Sytse",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"JANSSEN, Hendrikus Alexzander",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"VAN LOON, Antonius",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"VAN LOON, Willem",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"VAN REKUM, Marinus Cornelis",NED,Men,Tug Of War,Silver
1920,Antwerp,Tug of War,Tug of War,"VAN REKUM, Willem",NED,Men,Tug Of War,Silver
1920,Antwerp,Weightlifting,Weightlifting,"RYTHER, EugÃ¨ne",SUI,Men,"- 60KG, One-Two Hand 3 Events (Featherweight)",Bronze
1920,Antwerp,Weightlifting,Weightlifting,"DE HAES, Frans",BEL,Men,"- 60KG, One-Two Hand 3 Events (Featherweight)",Gold
1920,Antwerp,Weightlifting,Weightlifting,"SCHMIDT, Alfred",EST,Men,"- 60KG, One-Two Hand 3 Events (Featherweight)",Silver
1920,Antwerp,Weightlifting,Weightlifting,"BERNOT, Louis",FRA,Men,"+ 82.5KG, One-Two Hand 3 Events (Heavyweight)",Bronze
1920,Antwerp,Weightlifting,Weightlifting,"BOTTINO, Filippo",ITA,Men,"+ 82.5KG, One-Two Hand 3 Events (Heavyweight)",Gold
